DateTime;AirTemperature;ComfortTemperature;RelativeHumidity;WindSpeed;WindDirection;WWCode;EffectiveCloudCover;Generation
8.09.2020 20:00;27,8;28,6;30,8;4,6;350;2;2;0,000088
8.09.2020 21:00;26,6;27,8;35,8;3,6;10;2;1,8;0,00012
8.09.2020 22:00;25,3;26,8;40,7;3,6;20;2;2;0,00008
8.09.2020 23:00;23,9;25,5;45,8;4,6;10;0;0;0,000088
9.09.2020 00:00;22,8;24,6;51,9;5,7;20;0;0;0,00008
9.09.2020 01:00;21,7;23,5;56,2;5,1;30;0;0;0,00004
9.09.2020 02:00;21,1;23;59,1;5,1;20;0;0;0,000088
9.09.2020 03:00;20,3;22,1;62,1;4,6;30;0;0;0
9.09.2020 04:00;19,8;21,5;63,2;4,1;30;0;0;0,012
9.09.2020 05:00;19,3;20,9;64,4;4,1;10;0;0;0,175858
9.09.2020 06:00;18,7;20,1;65,1;3,6;30;0;0;3,2618101
9.09.2020 07:00;18,7;20;64,2;3,1;30;0;0;52,816564
9.09.2020 08:00;20,9;22,4;56;3,6;40;0;0;157,5267931
9.09.2020 09:00;22,1;23,7;52,1;5,1;30;0;1;263,9104218
9.09.2020 10:00;22,5;24;49,8;4,6;10;0;2;336,5222956
9.09.2020 11:00;24,8;25,9;39,8;4,1;30;0;2;386,5170795
9.09.2020 12:00;25,5;26,3;35,7;5,1;20;2;2;402,4430607
9.09.2020 13:00;26,8;27,4;31,7;4,1;30;0;2;397,6563319
9.09.2020 14:00;27,4;27,8;29,8;4,1;20;0;2;359,2753853
9.09.2020 15:00;28,1;28;25,8;4,6;20;2;2;296,7210223
9.09.2020 16:00;28,3;27,9;23,8;5,7;20;2;2;217,519622
9.09.2020 17:00;27,5;27,4;26,8;5,1;40;1;1;111,0762562
9.09.2020 18:00;27,3;27,5;28,8;4,1;30;0;0;23,8473123
9.09.2020 19:00;26,2;26,2;29,7;4,1;30;0;0;0,146853
9.09.2020 20:00;25,2;25,3;31,7;2,1;30;0;0;0,00008
9.09.2020 21:00;24,4;24,4;32,6;2,1;10;0;0;0,00012
9.09.2020 22:00;23,4;23,6;36,6;4,1;10;0;0;0,000088
9.09.2020 23:00;22,1;22,3;39,8;3,1;10;0;0;0,00008
10.09.2020 00:00;21;21,2;42,9;3,1;360;0;0;0,000008
10.09.2020 01:00;20,2;20,4;44,8;2,1;10;0;0;0,00012
10.09.2020 02:00;19,4;19,5;45,8;2,6;20;0;0;0,00008
10.09.2020 03:00;18,8;19,2;51,9;3,1;10;0;0;0,000088
10.09.2020 04:00;18,2;18,7;55;3,1;20;0;0;0,013108
10.09.2020 05:00;16,8;17,3;60,1;1,5;40;0;0;0,156937
10.09.2020 06:00;16,2;16,6;62;2,1;30;0;0;3,1703304
10.09.2020 07:00;16,1;16,5;61,9;2,6;50;0;0;57,1024377
10.09.2020 08:00;19;19,6;53;3,6;30;0;0;166,8412049
10.09.2020 09:00;21,5;22,4;47,9;3,1;20;0;0;275,7449721
10.09.2020 10:00;23,8;24,7;40,9;3,6;30;0;0;355,5606661
10.09.2020 11:00;24,2;25;38,8;4,6;20;0;0;397,6819269
10.09.2020 12:00;25,9;26,5;33,7;4,1;20;0;0;417,2409927
10.09.2020 13:00;26,8;27,2;30,7;3,6;10;0;0;408,8022291
10.09.2020 14:00;27,3;27,5;28,8;2,6;350;0;0;374,6503377
10.09.2020 15:00;27,7;28;28,7;1,5;310;0;0;317,390578
10.09.2020 16:00;28,3;28,4;26,8;2,1;20;0;0;226,6805159
10.09.2020 17:00;28;28,3;27,8;2,1;10;0;0;113,339969
10.09.2020 18:00;27,8;28;27,8;2,1;20;0;0;22,6969168
10.09.2020 19:00;26,3;26;27,8;3,1;30;0;0;0,13674
10.09.2020 20:00;24,7;24,5;30,7;0,5;60;0;0;0,000089
10.09.2020 21:00;23,5;23,2;32,6;0,5;360;0;0;0
10.09.2020 22:00;21,7;21,4;35,6;1;50;0;0;0,000128
10.09.2020 23:00;21,4;21;35,7;2,6;30;0;0;0,00008
11.09.2020 00:00;20,6;20,4;39,7;3,6;30;0;0;0,00008
11.09.2020 01:00;19,8;19,9;44,6;2,1;20;0;0;0,000128
11.09.2020 02:00;19,3;19,9;52;3,1;30;0;0;0
11.09.2020 03:00;18,6;19,3;56,2;3,1;30;0;0;0,00008
11.09.2020 04:00;18,1;18,9;59,2;2,1;30;0;0;0,011103
11.09.2020 05:00;17,4;18,2;62,2;3,1;30;0;0;0,151881
11.09.2020 06:00;17,2;17,9;63;2,6;20;0;0;3,0117804
11.09.2020 07:00;16,7;17,4;65,1;3,1;30;0;0;56,1295719
11.09.2020 08:00;20,2;21;51,9;1,5;50;0;0;166,4566926
11.09.2020 09:00;23,5;24,8;44,8;2,6;40;0;0;270,0769867
11.09.2020 10:00;24,4;25,3;39,7;2,1;10;0;0;346,6413441
11.09.2020 11:00;27;27,8;32,7;2,1;30;0;0;381,919267
11.09.2020 12:00;28,9;29,4;27,7;1,5;20;0;0;391,6406682
11.09.2020 13:00;28,9;28;20,9;0,5;250;0;0;384,3986147
11.09.2020 14:00;30,9;30;18,9;1;30;0;0;358,6134006
11.09.2020 15:00;31,2;30,4;19;0,5;340;0;0;296,728456
11.09.2020 16:00;32;30,9;16,9;0,5;350;0;0;216,1568815
11.09.2020 17:00;31,9;30,3;15;0,5;280;0;0;107,6666344
11.09.2020 18:00;31,8;29,9;13,9;0,5;40;0;0;20,6209475
11.09.2020 19:00;29,8;28,2;17;0,5;20;0;0;0,107506
11.09.2020 20:00;27,8;27,2;23,9;1,5;10;0;0;0,00008
11.09.2020 21:00;26,6;26,4;27,8;0,5;10;0;0;0,00008
11.09.2020 22:00;24,9;24,2;26,8;2,6;20;0;0;0,000088
11.09.2020 23:00;23,6;22,6;26,8;2,6;30;0;0;0,00012
12.09.2020 00:00;22,8;22,1;29,8;2,1;20;2;1,8;0
12.09.2020 01:00;22,3;21,8;32,7;2,6;30;2;2;0,000089
12.09.2020 02:00;21,8;21,6;36,6;3,1;30;1;1;0,00008
12.09.2020 03:00;21,6;22,2;44,8;2,6;20;0;0;0,00012
12.09.2020 04:00;21,2;22,2;49,8;3,1;20;0;0;0,008826
12.09.2020 05:00;20,7;21,7;52;2,1;30;0;0;0,130298
12.09.2020 06:00;20,4;21,2;50,9;3,1;20;0;0;2,2420677
12.09.2020 07:00;20,1;20,8;50,9;3,6;20;0;0;48,5259651
12.09.2020 08:00;22,7;23,7;44,8;3,1;40;0;0;148,2731072
12.09.2020 09:00;26,1;27,4;37,8;3,6;20;0;0,5;237,1050292
12.09.2020 10:00;27,9;29,5;34,7;3,6;30;2;1,5;312,5122953
12.09.2020 11:00;29,3;30,4;29,7;3,1;10;3;3;345,953393
12.09.2020 12:00;31;31,4;23,9;2,1;70;1;1;361,8196363
12.09.2020 13:00;32,7;33,1;21,9;2,1;360;3;3;357,7762306
12.09.2020 14:00;33,6;33,8;19,9;4,1;30;2;1,5;313,7526816
12.09.2020 15:00;33,3;33,1;18,9;1,5;10;4;2,6;190,541306
12.09.2020 16:00;33,5;33,1;18;2,1;40;95;5;78,844698
12.09.2020 17:00;27,2;28,3;33,6;3,6;230;45;7;26,8138755
12.09.2020 18:00;25,8;27;37,7;1,5;210;7;6,2;3,9414355
12.09.2020 19:00;24,4;25,5;40,8;2,1;180;95;5,5;0,01638
12.09.2020 20:00;25,5;26,3;35,7;3,6;310;95;5,5;0,00008
12.09.2020 21:00;24,4;25,3;39,7;6,2;30;95;6,2;0,0011
12.09.2020 22:00;23,3;24,2;42,7;0,5;70;25;4;0,120648
12.09.2020 23:00;23,4;24,4;42,7;0,5;340;51;4,5;0
13.09.2020 00:00;23,4;24,4;42,7;0,5;170;1;4;0,00012
13.09.2020 01:00;22,9;24,1;45,8;0,5;230;80;4;0,000008
13.09.2020 02:00;21,6;23,1;53;0;0;25;3;0,00004
13.09.2020 03:00;20,7;21,8;53,1;1,5;40;25;3;0
13.09.2020 04:00;19,9;21,1;57,3;1,5;20;2;2;0,001671
13.09.2020 05:00;18,8;19,9;61,3;0;0;0;0;0,05575
13.09.2020 06:00;18,4;19,5;63,3;0,5;10;0;0;1,4720388
13.09.2020 07:00;18,4;19,6;64,2;1;30;50;3;32,7925103
13.09.2020 08:00;19,3;20,8;63,1;0;0;3;3;109,8848679
13.09.2020 09:00;20,9;22,4;56;0,5;160;0;2,6;207,4439931
13.09.2020 10:00;22,7;24,3;49,9;1;230;3;3;287,8206292
13.09.2020 11:00;26,4;28,2;39,7;1;140;0;0;354,8175912
13.09.2020 12:00;27;28,7;37,8;0,5;230;0;0;369,9644139
13.09.2020 13:00;28,6;30,1;32,7;1;210;0;0;368,3002457
13.09.2020 14:00;29,5;30,7;29,8;1,5;140;0;0;318,9284042
13.09.2020 15:00;30,1;31,1;27,8;1;200;0;0;251,4703017
13.09.2020 16:00;30,4;31,1;25,8;1;220;25;3;169,6356048
13.09.2020 17:00;29,9;30,6;26,9;1,5;240;3;3;76,4314431
13.09.2020 18:00;28,1;28,5;28,2;1,5;230;0;3;14,487016
13.09.2020 19:00;27;25,2;18,1;2,6;310;25;4;0,174897
13.09.2020 20:00;25,8;28;43,9;2,6;340;4;4;0,000008
13.09.2020 21:00;24,9;27,1;47;1;80;4;4;0,00008
13.09.2020 22:00;23,8;26;51,2;1;70;2;2;0,00004
13.09.2020 23:00;22,6;24,7;55;0,5;50;0;0;0,000009
14.09.2020 00:00;21,9;24;58,2;0;0;0;0;0
14.09.2020 01:00;21,2;23,1;59,1;0,5;10;0;0;0,00008
14.09.2020 02:00;20,7;22,7;62,2;0;0;0;0;0,000009
14.09.2020 03:00;20,5;22,4;62,1;0;0;0;0;0
14.09.2020 04:00;19,3;21;66,1;0,5;10;0;0;0,006891
14.09.2020 05:00;18,6;20,1;67,2;0,5;40;0;0;0,148912
14.09.2020 06:00;18,6;20,1;67,2;0,5;360;0;0;2,3119985
14.09.2020 07:00;18,1;19,5;68;0,5;10;0;0;49,330267
14.09.2020 08:00;21,3;22,9;56,1;0,5;40;0;0;152,687486
14.09.2020 09:00;23,6;25,2;46,9;3,1;30;0;0;260,1115383
14.09.2020 10:00;24,9;26,3;41,7;2,6;40;0;0;343,7285033
14.09.2020 11:00;26,4;27,7;36,7;2,1;10;0;0;384,8231141
14.09.2020 12:00;27,8;28,9;32,7;3,1;30;0;0;398,425245
14.09.2020 13:00;28,9;29,9;29,8;2,1;40;0;0;387,7865943
14.09.2020 14:00;28,6;29,1;27,8;2,1;310;0;0;348,5472853
14.09.2020 15:00;29,9;30,1;24,8;1;20;0;0;283,363177
14.09.2020 16:00;30,4;30,6;23,9;2,1;20;0;0;198,2044972
14.09.2020 17:00;30,2;30,3;23,9;3,6;20;0;0;92,3583164
14.09.2020 18:00;29,6;29,8;24,9;3,1;20;0;0;18,2864161
14.09.2020 19:00;28,5;28,9;27,8;2,6;40;0;0;2,944396
14.09.2020 20:00;27;28,2;34,7;2,6;30;0;0;0,00008
14.09.2020 21:00;26,2;27,9;39,7;3,6;10;0;0;0,000008
14.09.2020 22:00;25,2;27,1;43,8;3,6;30;0;0;0,00008
14.09.2020 23:00;24;25,6;45,8;2,1;50;0;0;0
15.09.2020 00:00;23,4;24,4;42,7;4,1;30;0;0;0,000088
15.09.2020 01:00;22,5;23,4;44,8;5,7;20;0;0;0
15.09.2020 02:00;21,2;22;47,8;5,1;40;0;0;0
15.09.2020 03:00;20,3;20,9;48,9;4,1;40;0;0;0,00008
15.09.2020 04:00;19,3;19,9;52;2,6;50;0;0;0,008853
15.09.2020 05:00;18,6;19,1;52,9;4,1;30;0;0;0,200843
15.09.2020 06:00;17,8;18,1;54,1;3,6;50;0;0;2,1921572
15.09.2020 07:00;17,3;17,4;52,9;2,6;30;0;0;52,9245644
15.09.2020 08:00;20,6;20,6;41,6;1,5;50;0;0;163,7811188
15.09.2020 09:00;23,1;22,8;32,7;3,6;40;0;0;271,3492977
15.09.2020 10:00;24,5;23,8;27,8;4,1;50;0;0;353,8990684
15.09.2020 11:00;26,1;24,7;20,9;2,6;70;0;0;398,3169815
15.09.2020 12:00;27,6;25,1;14;3,6;10;0;0;411,8416124
15.09.2020 13:00;28,8;25,8;10,9;4,6;40;0;0;403,4876802
15.09.2020 14:00;28,5;25,7;12;5,1;20;0;0;368,407328
15.09.2020 15:00;29,8;27;12;3,6;20;0;0;309,060967
15.09.2020 16:00;29,7;27,2;13;4,1;40;0;0;217,5453016
15.09.2020 17:00;29,3;26,5;12;4,1;10;0;0;102,5779893
15.09.2020 18:00;29;26;11;3,6;50;0;0;16,6457594
15.09.2020 19:00;27,7;24,7;11;3,1;30;0;0;0,082395
15.09.2020 20:00;26,3;23,9;15;1;360;0;0;0,000088
15.09.2020 21:00;25,2;23,6;20,8;2,1;20;0;0;0,00008
15.09.2020 22:00;23,3;21,8;22,9;2,1;30;0;0;0,000008
15.09.2020 23:00;22,6;21,3;24,9;1,5;30;0;0;0,00008
16.09.2020 00:00;22;21,2;30,6;2,1;20;0;0;0,00008
16.09.2020 01:00;21,5;20,6;30,7;4,6;20;0;0;0,000088
16.09.2020 02:00;20,3;19,4;32,6;1,5;40;0;0;0
16.09.2020 03:00;19,1;18,3;34,6;2,6;20;0;0;0,00008
16.09.2020 04:00;18,6;17,8;35,7;3,6;30;0;0;0,011063
16.09.2020 05:00;17,7;17;38,6;4,1;10;0;0;0,27979
16.09.2020 06:00;16,5;15,8;41,6;3,6;30;0;0;2,4767382
16.09.2020 07:00;15,9;15,3;44,8;4,6;40;0;0;56,9106686
16.09.2020 08:00;18,5;17,8;37,7;4,1;40;0;0;173,297998
16.09.2020 09:00;21,7;20,8;29,7;3,6;40;0;0;283,4776091
16.09.2020 10:00;23,5;22,3;24,8;5,1;20;0;0;359,2020885
16.09.2020 11:00;26,6;25,1;19,9;3,6;20;0;0;401,9606503
16.09.2020 12:00;27,3;25,5;17,9;4,1;10;0;0;416,7068219
16.09.2020 13:00;28,8;26,8;15,9;3,6;20;0;0;407,4461466
16.09.2020 14:00;28,9;26,7;15,1;4,1;10;0;0;374,6908163
16.09.2020 15:00;30;27,5;12,9;3,1;20;0;0;314,8713746
16.09.2020 16:00;30;27,3;11,9;2,1;360;0;0;224,160244
16.09.2020 17:00;29,6;27,1;13;3,6;40;0;0;107,6794393
16.09.2020 18:00;28,8;26;12;3,6;30;0;0;16,8222598
16.09.2020 19:00;27,2;25,2;17;2,1;10;0;0;0,089479
16.09.2020 20:00;25;23,6;21,9;1;10;0;0;0,000081
16.09.2020 21:00;22,9;21,8;26,8;1,5;20;0;0;0,000058
16.09.2020 22:00;22,6;21,4;25,8;2,6;70;0;0;0,00026
16.09.2020 23:00;21,4;20,4;29,8;2,1;30;0;0;0
17.09.2020 00:00;20,6;20;34,5;2,6;20;0;0;0,000088
17.09.2020 01:00;19,8;19,6;40,6;2,1;30;0;0;0,00008
17.09.2020 02:00;19,1;19,1;45,7;2,6;30;0;0;0,00008
17.09.2020 03:00;18,4;18,6;50,1;3,1;30;0;0;0,000088
17.09.2020 04:00;17,8;18;52;2,6;20;0;0;0,003739
17.09.2020 05:00;17,2;17,4;54;1,5;20;0;0;0,326484
17.09.2020 06:00;16,6;16,8;56,1;2,1;40;0;0;2,1972231
17.09.2020 07:00;16;16,1;57,1;0,5;40;2;1,5;53,7728127
17.09.2020 08:00;19,5;19,6;45,8;2,1;30;2;1,5;162,4655033
17.09.2020 09:00;21,9;22;38,7;1,5;70;0;1,2;263,9840544
17.09.2020 10:00;23,8;23,6;32,7;1;50;2;1,5;340,6892412
17.09.2020 11:00;26;25,7;27,7;1;90;2;1,5;373,0223422
17.09.2020 12:00;26,7;25,7;22,9;0,5;250;1;0,8;389,7454853
17.09.2020 13:00;29,2;27,9;18,9;1;180;2;1,5;392,1072198
17.09.2020 14:00;30,4;28,2;14;1;210;0;0;361,201924
17.09.2020 15:00;30,8;28,1;12;2,1;250;0;0;300,2357881
17.09.2020 16:00;31,4;27,9;7,9;2,1;240;0;0;212,5930496
17.09.2020 17:00;31,1;27,5;7,9;1,5;260;0;0;98,296716
17.09.2020 18:00;31;27,7;8,9;1;260;0;0;15,3688584
17.09.2020 19:00;28,8;25,3;8,9;0,5;230;0;0;0,072369
17.09.2020 20:00;26,4;24,2;16,1;0,5;210;0;0;0,00008
17.09.2020 21:00;24,4;22,8;20,9;0,5;360;0;0;0
17.09.2020 22:00;22,7;21;22;1,5;20;0;0;0,00008
17.09.2020 23:00;21,5;19,7;21,1;0,5;20;0;0;0,000081
18.09.2020 00:00;21,4;19,6;21,1;0,5;360;0;0;0,00008
18.09.2020 01:00;20,2;18,6;24,1;0,5;30;0;0;0,00008
18.09.2020 02:00;19,4;17,8;24,9;0,5;40;0;0;0
18.09.2020 03:00;18,7;17,4;28,6;0,5;10;0;0;0,00008
18.09.2020 04:00;18;16,6;28,8;0,5;350;0;0;0,00588
18.09.2020 05:00;17,1;15,9;32,6;1;360;0;0;0,259676
18.09.2020 06:00;16,7;15,7;35,6;0,5;20;0;0;1,7824454
18.09.2020 07:00;16;15;36,7;0,5;10;0;0;47,8452126
18.09.2020 08:00;19,1;17,8;28,7;1;30;0;0;145,2958359
18.09.2020 09:00;22;20,5;23,9;0,5;40;0;0;245,2816127
18.09.2020 10:00;23,6;23;29,8;1,5;230;0;0;315,1630197
18.09.2020 11:00;24,8;24,6;30,8;1,5;200;4;5;358,2066067
18.09.2020 12:00;27,5;27;24,8;1,5;230;3;2,6;376,5178221
18.09.2020 13:00;28,6;27,4;20;1;220;2;2;365,6387907
18.09.2020 14:00;30,2;28,9;17,9;1,5;200;2;2;336,5111409
18.09.2020 15:00;30,6;29,4;17,9;1,5;220;2;2;277,0135995
18.09.2020 16:00;30,8;29,4;17;2,1;250;2;2;189,667777
18.09.2020 17:00;30,3;28,8;17;2,1;240;2;2;89,8512472
18.09.2020 18:00;29,8;28;15,9;1,5;250;2;2;11,85072
18.09.2020 19:00;28,5;27,3;19,9;1;280;0;0;0,051852
18.09.2020 20:00;26,4;26,3;28,8;3,1;350;0;0;0,00008
18.09.2020 21:00;24,8;25,3;35,7;3,1;20;0;0;0,00008
18.09.2020 22:00;23,6;24,3;39,7;0,5;20;0;0;0,00008
18.09.2020 23:00;22,3;23,3;46;2,1;20;0;0;0,00008
19.09.2020 00:00;21,5;22,5;48,9;1,5;30;0;0;0,00008
19.09.2020 01:00;21,1;22,1;50,1;2,1;40;2;2;0,00008
19.09.2020 02:00;20,3;21,1;50,9;2,6;20;5;6;0
19.09.2020 03:00;19,7;20,5;52,8;4,1;10;6;5,2;0
19.09.2020 04:00;19;19,6;53;3,6;10;3;3;0,00008
19.09.2020 05:00;18,1;18,7;57,2;2,6;350;0;0;0,141483
19.09.2020 06:00;17,7;18,5;62,3;1,5;340;25;5,2;0,6235654
19.09.2020 07:00;16,7;17,7;70;5,7;30;80;4;31,073343
19.09.2020 08:00;16,9;17,7;66;3,1;350;25;4;97,8293092
19.09.2020 09:00;19,9;20,9;55;4,1;30;2;5,2;188,4333939
19.09.2020 10:00;20,2;21;50,9;4,1;20;5;5;282,8615667
19.09.2020 11:00;22,3;23,5;47,8;4,1;20;25;4;352,929993
19.09.2020 12:00;23,6;24,3;39,7;5,7;30;4;3,5;372,8893598
19.09.2020 13:00;24,1;24,3;34,6;2,6;340;25;4;361,3980296
19.09.2020 14:00;26,5;26,5;28,8;2,6;30;2;2;316,1856006
19.09.2020 15:00;26,7;26,2;25,8;2,1;10;2;1,8;259,3138627
19.09.2020 16:00;26,6;26,1;25,8;2,6;50;3;3;169,606873
19.09.2020 17:00;26,2;25,6;25,9;2,6;20;3;2,5;72,1529728
19.09.2020 18:00;26;25,8;28,8;3,1;40;5;4,6;10,6436165
19.09.2020 19:00;24,7;24,5;30,7;3,1;40;3;3;0,058846
19.09.2020 20:00;23,7;23,5;32,6;2,6;30;2;2;0,00008
19.09.2020 21:00;22,6;22,3;33,7;2,6;20;0;0;0,000008
19.09.2020 22:00;21,4;21;35,7;2,6;20;0;0;0,000001
19.09.2020 23:00;21,1;20,8;36,7;2,6;30;3;3;0,00008
20.09.2020 00:00;20,8;20,2;34,1;4,1;20;0;0;0,000008
20.09.2020 01:00;19;18,5;38,9;4,1;20;0;0;0,00008
20.09.2020 02:00;18,6;19,1;52,9;3,6;20;3;3;0,000008
20.09.2020 03:00;17,9;18,5;57,2;4,1;10;3;2,6;0
20.09.2020 04:00;17,2;17,8;60,2;3,6;20;3;3;0,00008
20.09.2020 05:00;16,6;17,2;64,2;4,1;20;50;3;0,186287
20.09.2020 06:00;16,2;17;68,1;5,1;20;4;4,6;1,2090233
20.09.2020 07:00;16;16,7;68;6,2;20;3;3;38,1845237
20.09.2020 08:00;16,9;17,6;64,2;5,1;20;3;3;128,3898578
20.09.2020 09:00;18,2;19;59,2;5,7;10;0;4,6;242,7409335
20.09.2020 10:00;20,4;21,1;49,9;5,7;20;0;0;326,4555647
20.09.2020 11:00;22,2;22,8;42,7;4,6;20;0;0;375,664628
20.09.2020 12:00;24,6;25,2;36,7;3,6;10;1;1;370,9832617
20.09.2020 13:00;25;25;31,7;2,1;60;2;2;351,9640341
20.09.2020 14:00;26,5;26,5;28,8;1,5;60;2;2;324,7669865
20.09.2020 15:00;27,6;27,5;26,8;2,6;20;1;0,8;270,6516379
20.09.2020 16:00;27,2;26,8;25,8;3,1;10;25;3;163,6577601
20.09.2020 17:00;26,4;26;26,8;3,6;20;80;5;64,6320707
20.09.2020 18:00;25,5;24,8;26;2,1;30;25;5;6,7226814
20.09.2020 19:00;24,1;23,6;29,7;2,6;30;25;3,5;0,029398
20.09.2020 20:00;23,5;23,6;35,6;2,6;10;3;2,5;0,000001
20.09.2020 21:00;22,6;23;39,7;3,1;10;1;1,8;0
20.09.2020 22:00;21;21,6;46,8;4,1;30;0;0;0,000008
20.09.2020 23:00;19,5;20,1;51;4,1;30;0;0;0
21.09.2020 00:00;18,2;18,7;55;4,6;20;2;2;0
21.09.2020 01:00;17,2;17,6;58,2;5,1;20;2;2;0,000008
21.09.2020 02:00;16,7;17,1;60;4,6;20;2;2;0
21.09.2020 03:00;16,3;16,7;61,2;4,1;30;3;3;0
21.09.2020 04:00;15,5;15,9;63,9;4,6;30;3;3;0,001728
21.09.2020 05:00;15;15,4;66,9;4,1;20;3;3;0,277666
21.09.2020 06:00;14,5;14,8;68,2;3,6;40;2;1,5;0,6588448
21.09.2020 07:00;14,5;14,8;68,2;3,6;20;3;3;28,7139697
21.09.2020 08:00;15,2;15,6;66,1;2,6;10;5;4,5;84,0972297
21.09.2020 09:00;17,3;17,8;58,2;1,5;20;0;3,6;152,477248
21.09.2020 10:00;19,3;19,9;52;1,5;40;5;5;218,956866
21.09.2020 11:00;20,2;20,5;45,7;1,5;50;5;5;247,9302295
21.09.2020 12:00;21,3;21,6;42,7;2,6;20;5;5,7;247,2191218
21.09.2020 13:00;22,3;22,4;37,8;3,1;20;25;5;235,4714475
21.09.2020 14:00;21,5;21,7;40,8;3,6;30;5;5;195,4100106
21.09.2020 15:00;21,5;21,9;42,7;2,1;40;6;6,2;130,0593795
21.09.2020 16:00;21,2;21,4;41,8;1,5;360;25;5;88,8055134
21.09.2020 17:00;21,4;21,7;41,9;0,5;40;25;5,5;43,8765344
21.09.2020 18:00;18,9;19,9;59;1;230;6;6,6;6,386568
21.09.2020 19:00;19,5;20,5;56,1;2,1;40;25;5,5;0,02032
21.09.2020 20:00;18,4;19,8;66,3;0,5;220;80;5,5;0,00008
21.09.2020 21:00;18,8;20;62,2;0;0;25;7,1;0
21.09.2020 22:00;18,4;19,8;66,3;0,5;290;25;4;0,00008
21.09.2020 23:00;18,2;19,5;67,1;0,5;150;3;3;0
22.09.2020 00:00;17,8;19,2;70,2;0;0;1;3;0,00008
22.09.2020 01:00;17,1;17,7;60,9;1,5;30;2;2;0
22.09.2020 02:00;16;16,5;64;2,6;50;0;0;0
22.09.2020 03:00;15,3;15,8;67;2,1;30;0;0;0
22.09.2020 04:00;14,9;15,3;68,3;2,1;40;0;0;0,002749
22.09.2020 05:00;14,3;14,7;70;3,1;40;0;0;0,322625
22.09.2020 06:00;13,6;13,9;73,3;1,5;30;0;0;1,2190548
22.09.2020 07:00;13,4;13,7;73,2;1,5;60;0;0;45,1254653
22.09.2020 08:00;16,2;16,7;63,2;2,1;40;0;0;152,8587316
22.09.2020 09:00;18,9;19,5;54,1;2,1;50;0;0;252,9730725
22.09.2020 10:00;20,5;21,2;49;2,6;60;0;0;320,1222469
22.09.2020 11:00;22,2;22,9;43,8;1,5;10;0;0;372,1797488
22.09.2020 12:00;23,7;23,9;35,7;1,5;360;0;0;394,7132277
22.09.2020 13:00;25,3;25,1;29,6;1,5;30;0;0;386,3638978
22.09.2020 14:00;26,9;26,6;26,8;2,1;40;0;0;349,3350712
22.09.2020 15:00;26,3;26;27,8;1;330;0;0;287,0356897
22.09.2020 16:00;27,5;27,2;25,9;1;10;0;0;196,4130325
22.09.2020 17:00;27;26,4;24,9;0,5;10;0;0;85,5484337
22.09.2020 18:00;26,3;25,7;25,7;1;360;0;0;9,072215
22.09.2020 19:00;24,6;24,5;31,8;1;70;0;0;2,444748
22.09.2020 20:00;23,1;23,1;35,7;0;0;0;0;0,000001
22.09.2020 21:00;21,3;21,5;41,8;0,5;20;0;0;0
22.09.2020 22:00;20,4;20,4;41,9;2,1;30;0;0;0
22.09.2020 23:00;19,8;19,9;44,6;1,5;40;0;0;0
23.09.2020 00:00;19,2;19,4;47;1,5;20;0;0;0
23.09.2020 01:00;18,6;18,8;49,8;2,1;30;0;0;0
23.09.2020 02:00;17,9;18,1;52;1;40;0;0;0
23.09.2020 03:00;17;17,2;55;1,5;30;0;0;0
23.09.2020 04:00;16,1;16,3;57,9;0,5;30;0;0;0,0037
23.09.2020 05:00;15,6;15,7;59;1;50;0;0;0,193283
23.09.2020 06:00;14,9;15;62,1;0,5;20;0;0;1,1448226
23.09.2020 07:00;14,4;14,5;63,3;1,5;30;0;0;44,7284616
23.09.2020 08:00;17;17,2;55;2,1;20;0;0;148,154803
23.09.2020 09:00;19,5;19,9;49;1;60;0;0;254,8699762
23.09.2020 10:00;22,6;23,1;40,8;0,5;60;0;0;326,1607121
23.09.2020 11:00;23,8;24,3;37,7;0,5;220;0;0;366,3957469
23.09.2020 12:00;25,2;25,6;33,7;1;280;0;0;376,2484968
23.09.2020 13:00;26,3;26,7;31,8;1;240;0;0;348,6697897
23.09.2020 14:00;27,8;28;27,8;1;230;2;2;306,841211
23.09.2020 15:00;28,2;27,5;22,8;1,5;280;2;2;246,6424219
23.09.2020 16:00;28,6;27,8;21,9;1;240;2;2;169,2991592
23.09.2020 17:00;28;27,1;21,9;2,1;260;2;2;72,3840883
23.09.2020 18:00;27,8;27;22,9;1;220;2;2;8,31775
23.09.2020 19:00;25,9;25,4;26,7;0,5;240;2;2;0,042797
23.09.2020 20:00;23,7;23,4;31,7;0;0;2;2;0
23.09.2020 21:00;22,3;22,2;36,8;0,5;350;2;2;0
23.09.2020 22:00;21;21;40,6;0,5;340;2;2;0
23.09.2020 23:00;19,9;19,8;41,7;0;0;2;2;0
24.09.2020 00:00;18,9;18,7;43,8;0,5;30;0;0;0
24.09.2020 01:00;17,8;17,6;45,6;0,5;20;0;0;0
24.09.2020 02:00;17,7;17,5;45,9;1;20;0;0;0
24.09.2020 03:00;17;16,7;46,7;0,5;10;0;0;0,00005
24.09.2020 04:00;16,6;16,4;48,9;0,5;360;2;2;0,000674
24.09.2020 05:00;15,8;15,5;50,7;0,5;10;2;2;0,247978
24.09.2020 06:00;15,1;14,9;54,9;0,5;10;2;1,8;0,8401068
24.09.2020 07:00;14,6;14,5;57,1;0,5;30;2;2;37,0033957
24.09.2020 08:00;16,2;16;50,8;0,5;20;2;2;136,767171
